year,ASMR,PM2.5,avgmonthNDVI,O3,urbanization,dazhuanper,avgeduyrs,60_laborincome_per,60_pension_per,60_SRH_good,secindust_per,terindust_per,GDP,logincomeperper,avgrent_fee,perGDP,doctor1k,numbed1k
2010,7.5471243,42.99080419,0.34772597,88.52472809,37.85870788,1.941048775,7.897009589,37.28680466,7.682884694,31.95024657,44.59,44.15,4374561,8.144969417,170.4387991,14193,1.987610118,3.550444775
2010,8.979703125,53.24853712,0.395244581,83.18681308,60.00787723,1.814567334,8.057478792,23.64042712,11.39806307,35.07573876,59.46,39.01,4293774,8.788745882,208.0246914,31898,2.847639243,4.715374914
2010,8.350076604,66.43183925,0.416184917,84.0846871,37.56428466,1.641018411,8.549724735,42.81009126,3.748770614,42.08046477,44.15,38.75,8274316,8.452121195,220.508982,16175,3.839892622,4.355786296
2010,9.850857812,56.51840289,0.418307867,84.33147747,41.8354418,1.609664172,8.222222099,38.72171497,7.236998809,33.97379913,65.38,30.24,9202336,8.69282576,202.5125628,27642,2.134311372,3.820888182
2010,9.430600135,44.79362756,0.62635631,79.44338956,34.59545702,1.262384613,7.00736905,36.54628331,1.872370266,26.61640954,39.6,39.9,3270630,8.288031568,220.8803612,12428,1.370771427,2.93014275
2010,8.322705479,45.33055303,0.563393367,80.12235352,41.38078643,3.029711914,8.154009366,32.90999632,4.622171719,40.67711641,62.95,26.38,9760900,8.525161361,216.6883963,26124,1.560508586,3.753292202
2010,9.123238078,44.39117535,0.617372215,77.63541997,37.07597573,1.37815825,7.319879261,46.15517625,2.909863399,29.82486476,39.14,39.2,5097030,8.338783971,175.4545455,14697,1.531235327,3.893219242
2010,10.90873639,43.93021395,0.59382846,81.6095759,27.33452276,1.917035233,7.521517635,44.79996731,2.615340607,30.86510564,41.21,38.49,2859000,8.19007705,171.350365,12209,1.242237616,2.861544952
2010,8.480890548,50.47174714,0.477621999,85.54560776,57.8902901,2.254830255,8.121750063,35.71899012,4.983534577,33.85290889,62.06,30.39,1877340,8.4740769,103.3653846,22508,1.421317607,5.249048161
2010,7.272330643,62.5771418,0.418704318,83.95267456,31.57912758,2.448033886,8.372804759,39.48099545,4.131938287,38.43865146,49.23,34.68,8014230,8.382975849,259.3979442,14950,1.38325643,2.639008096
2010,7.793028464,54.54299894,0.525987886,79.80568885,68.99876923,3.287108391,8.476914664,30.871732,6.67057538,40.0501026,43.48,52.2,32414900,8.955448122,339.3120393,38341,1.776958888,4.345383084
2010,8.202324086,56.96526807,0.462748353,83.25832207,40.49422282,2.603370581,8.279753339,39.95705444,3.013767841,42.78640899,52.18,29.32,10986810,8.528330936,357.0359281,22477,1.171899299,3.439559765
2010,9.440142749,44.23087992,0.41813175,88.38707131,48.3440626,3.065626881,7.847796223,39.37070658,1.809371933,39.39524043,71.77,20.19,8854200,8.55120807,168.7678063,40621,1.473702212,3.662079123
2010,9.294303186,44.04956255,0.239843555,92.17594807,47.40857352,3.13332592,7.317697849,40.57700291,1.082745261,41.32074166,68.64,26.11,17566680,8.539541595,346.1115993,52480,1.448036006,3.910562517
2010,5.391160223,52.66147363,0.336354191,96.10475852,89.29546453,4.572180165,8.142274077,16.86387134,36.02067777,45.09362435,42.05,57.28,171659800,9.528503152,211.4167776,76074,1.85471291,4.493771199
2010,7.971773129,28.94146054,0.509357514,73.57131668,30.09575969,2.518643501,6.385621907,29.9678695,2.001977261,39.13741967,44.28226044,37.32673211,1317685.67,8.227108234,386.6666667,14662,1.108257632,3.224629134
2010,6.599334414,52.0603375,0.595037226,78.36528447,28.46987099,1.47744886,7.410541978,57.37446473,2.196467756,31.97554273,33.81,37.13,2809074,8.255048903,353.258427,8618,1.541508333,2.695279043
2010,7.738987814,65.7820288,0.480883728,77.51182896,63.51282,2.859450257,7.893436865,33.27735071,7.930746861,48.72179265,44.69,50.17,55513336,9.012499004,296.5935071,48510,2.336356647,4.212426629
2010,9.332912347,56.4097397,0.578029501,78.34439003,32.7064059,0.933695575,7.290087994,52.91632819,1.926617926,33.78012456,50,26.2,8192030,8.533853632,239.4963145,14623,1.786178994,2.521901129
2010,8.074248859,63.80026721,0.470552366,77.34833405,41.3189157,1.044318742,7.436668512,53.02045159,4.995862395,41.09942074,57.82,25.63,9212679,8.777401287,353.7567084,25335,1.474656213,3.733933521
2010,10.1424105,28.12103033,0.451192705,70.92797782,19.22047639,1.876851597,4.667841679,28.6043197,1.195044403,26.12652121,37.31319234,36.80691337,1273013.565,7.917171989,433.2720588,11659,1.531315026,2.456331878
2010,9.299186455,67.28840195,0.508231533,79.05351309,29.07396593,0.756581103,6.951441102,47.79875291,1.805536522,32.94333288,48.26,31.28,5372243,8.589885877,154.1208791,15588,2.751541425,2.790537193
2010,9.759659427,48.53588714,0.583604049,77.2068957,32.97768789,1.687232269,6.960602481,49.12335711,2.537169136,32.18363774,39.04,37.18,3218678,8.303009381,242.0481928,11750,1.980579054,4.470794913
2010,7.691205012,54.01944636,0.54545278,73.65816995,39.47497326,1.320333898,7.23976241,40.77703482,6.679732534,34.1203597,59.48,27.07,7439150,8.632840615,227.7858177,22990,1.23773124,3.933543876
2010,10.36445024,26.07799716,0.576788538,77.59434605,27.52271274,1.007622844,5.375636915,45.02292729,1.452536242,41.85867677,46.61612549,30.28813235,7959612.604,8.426173793,197.4358974,17560,0.964523323,2.621553213
2010,8.953723596,60.40515568,0.529173885,77.70670254,35.26063151,0.764779568,6.906696016,46.64914046,1.546550556,35.81096346,56.48,28.3,7148088,8.591929538,262.0987654,16698,1.28839494,2.855803834
2010,7.049961795,64.59050391,0.531798704,77.29863623,33.06358656,1.124715125,7.369150135,40.9880552,3.694769802,35.50272527,54.92,26.28,5522508,8.689801056,270.7446809,18586,1.087934602,2.932339619
2010,9.143427671,50.45899839,0.559479458,75.60687056,39.85085409,2.213530969,7.182441775,55.17412458,3.128800973,36.91985148,48.77,33.89,9602153,8.689464412,177.8004073,20053,1.88930293,4.192358217
2010,6.921915534,65.85378917,0.504206059,76.81871134,35.91023433,1.167708636,7.183003104,47.71480804,2.688461125,27.91404745,48.51,27.14,8278238,8.479283618,323.5087719,13212,1.203768857,3.011333393
2010,7.831080245,71.9118272,0.476466627,81.56885619,37.83685904,0.900206186,7.429490422,44.05704581,2.291653878,31.97675608,60.78,22.94,6902791,8.61323038,169.3732194,18022,1.094833246,3.290711174
2010,8.124512006,30.42266182,0.575657581,85.47651925,60.10438828,1.787848821,6.722411025,28.79075888,4.138031876,31.45196666,73.79,22.11,5239883,8.747193184,215.5258765,42499,2.750137754,5.554635823
2010,7.046070712,69.33549842,0.505340448,78.607381,36.87975751,0.927541851,7.427457892,47.34390179,3.296387883,28.74017487,51.43,26.48,4952288,8.592300664,264.9152542,14498,1.416089619,2.943781611
2010,7.165857727,35.40305613,0.629366519,72.44156415,34.61676767,1.673982794,7.472706162,38.30831068,2.464830358,34.51353588,55.08,27.48,2865379,8.552753367,218.8829787,18787,1.95454262,4.583820421
2010,9.534567725,63.95876275,0.518544262,77.02913508,33.55498428,0.853988353,6.98159031,46.99650543,1.749126356,33.57366195,59.62,25.01,8708472,8.632305999,214.5265888,19499,1.379951591,3.72996152
2010,8.508023038,69.30818205,0.509922295,79.50597584,29.32559912,0.912402506,7.068645994,53.03779483,2.067348679,34.68314862,52.96,23.97,6579017,8.621913502,203.6879433,16644,2.195969455,5.026133039
2010,8.314683739,74.78811878,0.461460086,80.46349726,41.02065811,0.782912879,7.085789586,48.08535435,1.945168988,33.78933348,57.25,29.67,6477251,8.659039916,180.2763819,23053,1.403934975,3.849715872
2010,7.859656097,80.77057558,0.282054429,87.94850582,79.43532627,2.599744438,8.11385931,32.79741059,8.516396052,44.55056776,52.47,45.95,92244600,9.375939553,349.0808824,72994,2.200995108,3.406835605
2010,11.93781149,39.01017808,0.08273696,59.99789169,22.95081967,1.464210455,3.23153527,19.41923775,1.08892922,15.97096189,8.622383627,25.79171773,186920.47,8.146419323,128.2051282,19580,6.295500969,6.075525062
2010,9.181181155,32.16076454,0.333296122,70.70694738,12.96765804,0.614250614,3.445046966,27.11693548,0.403225806,21.82459677,38.62838804,37.83525764,680846.4275,8.205764725,236.4864865,10355,2.092759751,2.006068395
2010,7.371801951,37.43078252,0.238044246,66.42558442,43.07259444,6.943306172,6.137652492,30.56935422,9.323653038,22.58311043,16.12431998,9.635810856,1330028.183,8.517793011,394.6547884,23775,5.541423931,3.739567376
2010,10.02527748,28.33995922,0.401138688,71.67129828,31.51212912,2.090910452,4.748281959,21.72351885,3.500897666,18.67145422,31.27364082,57.57700658,537193.6097,8.596189198,300.2183406,27533,4.2079043,4.346288485
2010,14.92105985,40.43658112,0.141353768,63.65330884,16.28181089,0.912691134,3.135211588,19.43972835,0.848896435,22.11375212,26.68606719,51.22822201,531738.15,8.314097335,207.6219512,11500,2.634191284,2.768279838
2010,9.532827763,38.47126255,0.133988389,63.94711914,17.59354578,1.383813182,4.500971964,26.58227848,0.736478711,21.70310702,25.4349527,51.96502143,849225.09,8.229511119,107.7060932,12075,2.77836233,2.685939837
2010,9.107139328,30.64282595,0.368060857,69.10508488,21.87209338,1.981457634,5.457107391,31.65788407,1.824077827,25.78029996,48.58879134,48.05701292,507730.267,8.373322821,122.4358974,15433,2.775160339,2.522873036
2010,6.819435015,47.42789898,0.594246502,85.79499516,73.24571027,4.016629126,7.875161274,30.5482911,11.02894761,45.87654432,47.81,48.69,59491687,9.48691094,236.5644551,69828,2.798155895,4.286253015
2010,6.746145551,55.88408556,0.540515082,94.48816508,52.89081686,1.708135137,7.402185501,37.05318536,4.547420006,54.69155376,54.93,37.07,13017294,9.494616651,168.9992614,45323,2.029001134,3.331211367
2010,6.427534799,58.79422943,0.350026938,98.63917823,53.32842995,2.674638766,7.384582491,49.3820554,7.175802054,64.48538593,58.24,36.24,23002027,9.572549971,161.0674197,52143,1.747134444,3.123960799
2010,7.386852968,45.24058968,0.5972581,90.30269969,58.97152925,2.02180136,7.470586242,38.46081718,5.818232964,43.28746572,51.47,43.41,21100441,9.230241034,158.1360453,39897,2.01190994,2.912578624
2010,8.240201131,34.01742802,0.68466239,85.43362492,48.40206957,1.56604468,6.826943816,37.6261705,3.275365844,42.65677571,49.54,40.97,6632932,8.785233624,188.7236886,31296,2.501704097,3.400163537
2010,6.331591048,42.45885275,0.492632046,93.37184304,68.3062639,3.650944379,7.741051325,30.00456325,16.33402983,49.20143142,55.6,40.15,51630017,9.565283818,171.7441514,69368,2.266329849,3.197211982
2010,7.571036548,43.49548744,0.621435104,79.05978305,44.1348383,1.252964174,6.771980134,39.4034123,5.122217619,44.5444616,54.86,36.58,7554826,9.020389788,216.4847162,30153,2.782356674,3.063136318
2010,7.386077818,47.50045138,0.574492192,92.61140842,58.58070017,2.097153516,7.704689486,37.80508171,6.942621973,49.44530598,56.05,38.6,27952029,9.521568058,194.0142672,63770,1.952877293,3.177776977
2010,7.194483134,38.97798381,0.588616644,90.93031912,55.54379261,1.992674633,6.99566359,38.44842285,3.700320708,48.89782,51.69,41.69,24264533,9.333177282,164.1075352,41172,1.930191438,2.695331989
2010,7.685541269,35.61035408,0.596802717,86.73917836,66.01582618,2.619423878,7.092380628,29.63860856,5.232000902,45.55636992,52.43,44.37,29250426,9.342771159,195.6506903,37359,1.959197562,2.414136566
2010,7.33260806,42.99668516,0.369460273,89.58988918,63.59420331,3.231227523,7.222358532,27.77025502,6.793048973,45.39607312,45.52,44.85,6443170,9.565564264,246.2944417,66581,2.251037002,3.620031375
2010,8.334509292,54.96635098,0.566756912,77.97855026,53.02542071,1.247870261,7.118967029,48.01329433,3.395592792,35.24727795,55,36.35,79255800,8.571113033,223.0072186,27596,1.554591129,3.33933413
2020,6.26902481,29.78663728,0.539823359,101.0278155,55.51842323,7.617671569,7.71782004,24.62264881,5.925381221,52.98591222,43.23,47.04,24680000,9.652908568,641.1341853,58684,2.641116428,5.211409354
2020,5.466328558,43.96001041,0.552865997,112.1258579,55.07682908,3.327411063,6.989800431,38.46366495,4.243408549,49.26224127,40.09,47.67,20830000,9.799015531,561.0927152,63209,3.09154692,6.514060153
2020,5.353345883,48.07422693,0.597927413,113.7645204,42.49666389,2.932567955,6.876616038,29.9458193,6.285693367,43.79667594,34.99,50.83,18060000,9.635150486,1050.261097,36156,2.269232339,3.925477762
2020,5.787649078,27.39621413,0.640866798,97.78525397,59.68129917,6.056872651,6.980306118,25.53420722,4.674687257,42.58095409,44.07,45.8,8690000,9.759790377,714.2857143,64843,2.824770399,5.508786354
2020,5.259582594,37.81603164,0.505170755,109.8862103,61.84275407,7.283333881,8.365895418,42.35274188,5.636222835,54.49881419,48.75,42.28,30320000,9.663452134,670.952381,76087,2.590132965,4.95403373
2020,5.564812188,46.90613687,0.551014128,110.7691644,41.97403888,3.112846191,7.102656149,39.98247987,6.922667495,47.86320995,37.08,48.95,28050000,9.56493315,1059.014558,34399,2.385776848,4.763017386
2020,5.289099858,36.05449282,0.450610434,104.6947017,82.27721355,7.683529607,7.488883031,30.37790698,6.857638889,50.52890827,35.64,61.06,100460000,10.09749061,624.5186698,108427,3.099825921,6.325693998
2020,4.183042027,47.89489127,0.584330085,115.1338387,64.15898369,4.720298288,7.291332133,28.23860527,8.670158705,40.95066844,41.73,51.12,11190000,9.630234217,387.3655914,56661,2.863574189,5.650001396
2020,5.204772317,43.27290296,0.487653794,110.7784088,61.07505848,3.404982558,7.202998688,40.5226632,4.160341213,47.10474951,39.34,50.04,13370000,9.643355794,644.4924406,43557,2.592361106,5.129011501
2020,5.819338003,22.0303876,0.712569201,96.08599031,58.29433361,4.49811775,7.337347635,42.43132989,7.266793582,47.77264074,34.71,57.41,8500000,9.815257251,662.601626,63940,2.84841402,5.871941619
2020,5.925687722,33.7356398,0.55553112,105.4429338,48.48638926,5.256449171,7.605607033,32.74930795,5.126257511,49.69448383,36.35,49.34,16700000,9.578380487,687.9888268,37899,2.581651588,3.89148187
2020,5.461082679,34.72794403,0.466838263,103.9082137,71.69445306,4.248748732,7.019283788,28.6962683,10.81128956,47.38427019,47.83,47.65,21870000,10.14333088,443.814433,101011,2.702402393,5.390915446
2020,5.219586709,47.06725777,0.583903111,114.5753939,43.7606818,5.0751574,8.037823476,43.18023941,5.340786094,51.03633221,35.21,49.63,20450000,9.572828387,820.773639,38368,2.502405871,4.312537046
2020,5.739933105,33.4074816,0.484501181,98.05964535,66.17098388,6.453044999,6.839871842,22.40865611,8.569860436,42.99827505,45.42,49,10040000,9.746950695,488.559322,75748,3.147761042,6.20708898
2020,6.170606208,33.48683141,0.483742117,100.8651245,72.31186307,4.928984255,7.110909697,24.47011552,8.578603717,41.05139796,47.62,48.07,37530000,10.10532575,796.3680387,102964,2.89620845,6.368640277
2020,6.257174692,27.62813418,0.634819893,100.3379559,60.81782739,4.547565842,7.081905113,26.08859448,6.743477851,43.17960632,47.17,42.75,16070000,9.848397586,540.8438061,64301,2.645533333,5.030273237
2020,5.238561402,35.38946744,0.500590421,104.93696,87.54556174,15.90054066,9.653196493,12.08638443,54.46227955,48.46838983,15.83,83.87,361030000,10.31313391,1113.173959,164889,5.414538237,5.449663467
2020,4.988175986,19.46405821,0.64740005,97.60341474,72.48881594,6.225838723,8.051820255,31.68188027,6.86021552,58.13403872,38.33,56.07,100200000,10.02875363,552.1006155,121015,3.070579796,4.160401039
2020,6.766207962,19.84442057,0.742606731,92.85211694,62.880002,4.69380246,7.354215621,25.79365079,6.037970744,52.61437908,43.99,44.86,28710000,9.910959567,611.0098177,105548,2.742656235,6.891887575
2020,6.97431056,20.02938787,0.73850449,93.0837535,59.65347892,4.508449471,7.33105781,34.56651299,3.894448817,51.47119457,37.83,45.74,20070000,9.828602355,570.4648526,74903,2.345331068,4.572780059
2020,7.162839865,19.4628754,0.710185781,94.54653965,60.98699341,4.768758701,7.127384495,44.35347359,3.271496183,48.43679829,50.39,37.17,26190000,9.854822381,633.8300571,83541,2.072271131,3.876014566
2020,5.509016279,19.36168821,0.640660029,100.7899681,62.70409012,4.932169207,7.469803871,22.71876552,5.633856614,56.6059356,51.53,43.72,26440000,9.943813424,675,82753,2.061223765,4.384383038
2020,6.280001907,19.83680121,0.646272319,99.78338195,68.46340104,4.828183074,7.565919721,30.55646481,7.782324059,57.4611293,57.17,40.6,101590000,10.0630095,576.4524328,115768,2.235750719,4.010231961
2020,6.605857998,19.76278258,0.735047964,92.14029753,63.20255786,4.287010219,7.154027244,37.29499731,3.643574173,59.67695295,51.89,36.49,27020000,9.879860622,473.9451477,108304,2.679321925,4.990247139
2020,5.335392522,20.53100227,0.505984764,103.6024519,89.41281611,13.43816476,8.564962429,25.69651068,50.48688126,72.49120909,39.47,60.08,63840000,10.18911752,571.9150969,123962,3.121822939,3.531778845
2020,5.292695815,20.71977156,0.681275689,99.65089855,61.36327124,3.716304619,7.186112819,44.85334743,5.503375051,62.18501525,45.25,43.77,45460000,9.957170489,669.7752809,89005,2.210185014,4.38079998
2020,7.042867464,30.52870619,0.238161629,107.2415436,56.56122901,7.588126216,7.636192965,32.01613936,5.53990009,40.84795696,34.25,45.53,4970000,9.27902653,500.1886792,32700,2.629438335,5.393787489
2020,7.109346877,25.4285864,0.405879344,100.0862117,38.39329471,5.169538776,6.860228631,29.88221473,5.536834946,40.7858534,15.88,64.07,4410000,9.087381465,690.2360515,17430,2.3564863,5.955000937
2020,7.455513606,18.01067447,0.506861894,95.37834691,42.27112147,6.150140345,6.074000688,10.98862642,10.63867017,43.98950131,13.30740454,66.58358497,3312763,9.119211439,577.9569892,15747,2.750763218,3.886916601
2020,4.383511824,30.99361511,0.112029661,106.6388842,94.43298376,7.508904975,8.476054199,31.70731707,30.35230352,27.64227642,63.64,34.45,2820000,10.02029233,542.4778761,91000,3.770833133,7.423327992
2020,8.473988146,27.85889964,0.185302932,108.162091,77.39517746,6.979750543,7.500390456,26.86352179,8.318329132,29.45624775,63.42,28.47,3580000,9.728419624,226.7857143,81643,4.330793149,6.974471835
2020,7.460667433,30.7109692,0.081239602,104.98728,64.19874473,6.24887553,7.644110711,36.93033002,9.075432163,28.03823992,41.22,41.55,6580000,9.831400614,510.2760736,62187,3.582436777,5.897475244
2020,7.003912534,30.76939422,0.274911804,108.2656235,83.09656777,7.339027488,8.046756375,23.33908818,12.60950189,37.06758744,32.33,65.68,28870000,9.592332124,758.4300341,66680,3.413965903,6.52651736
2020,7.139889441,28.65032709,0.385298082,104.7462844,36.75179524,2.164377587,5.576715201,12.56231824,9.056917324,40.24200249,18.50074998,65.29054448,1013567,9.001222992,1061.309524,71828,1.705415334,4.153098708
2020,7.466423072,21.17724488,0.618697544,93.48535137,36.17696712,4.033535669,6.145640427,11.70439983,8.742702549,34.33005838,22.79,58.98,4520000,9.033125753,904.4303797,18710,1.84108817,4.154910621
2020,6.693302694,27.89340945,0.492418926,100.658495,44.77171189,6.09665078,6.819033523,25.12403764,6.402908469,38.60992301,24.51,52.42,4760000,9.185607009,357.1575695,25623,3.029308014,5.917428637
2020,6.586333895,29.73173556,0.426271726,104.499529,41.88963149,5.92298844,7.324290308,27.38090866,7.734968965,33.04807728,47.22,39.85,7550000,9.251674235,524.9114522,34593,2.61318447,4.495081011
2020,6.179914414,23.67408376,0.524323994,96.91847462,45.5725763,4.605924506,6.853621585,19.49604743,7.434123847,39.75955204,24.27,56.84,6670000,9.040619097,553.0640669,22251,2.206617238,5.318195479
2020,8.217688766,29.39267564,0.199213258,108.5098515,47.01147817,5.251604492,7.367337321,32.533027,8.558299828,36.95577254,16.17,53.11,5260000,9.508294506,858.8135593,35571,3.370752003,6.208381827
2020,8.384413655,23.97006891,0.212170044,105.1800557,51.2916705,7.110559286,7.723596873,30.85151183,7.588646509,27.92891434,18.63,53.84,4670000,9.681593221,782.1808511,41177,3.371305092,7.263380889
2020,6.159768577,21.76379105,0.642557515,99.93118384,64.1898203,3.686678032,7.62946491,22.52195734,4.020759667,52.0816699,47.31,42.94,10970000,9.756494529,566.9708029,42605,1.88678731,2.426425613
2020,1.223263806,22.6440601,0.384772655,100.7440015,92.14881588,10.02489796,9.319349901,15.69343066,62.59917487,73.18311647,53.81,45.88,96500000,10.56687116,472.6638989,92176,2.083957341,3.143324615
2020,3.92836406,23.10026645,0.406623007,100.2676564,95.19569869,9.655442924,8.963414359,20.65333537,29.5069455,64.82979698,56.35,42.13,108160000,10.41750807,471.483376,114157,2.307539334,3.774346467
2020,4.502113902,22.77459451,0.545085674,101.7673712,86.18656335,11.59061213,9.191989467,14.50684531,28.69825372,59.57204644,26.34,72.51,250190000,10.35028652,540.3107831,135047,3.339418486,4.983079098
2020,5.560517616,21.02952205,0.717549004,97.20556169,48.49613382,4.493957652,7.958514281,8.824602364,7.033416022,35.53188385,34,53.58,11030000,9.759236047,585.7918552,38802,2.422043877,4.011014608
2020,5.15472943,20.96426512,0.678259292,97.9449154,72.80131964,5.838427916,8.266413623,17.45866793,9.494567785,51.68634861,50.56,44.25,42210000,10.12362659,499.5009194,70191,2.48309904,2.885723496
2020,6.00328434,20.71149645,0.599218103,93.00908099,67.62970265,4.293451527,8.355319351,21.25553369,8.208312838,57.43359567,41.64,49.77,32010000,9.958401783,428.2035435,66984,2.445139628,3.834650871
2020,5.553279417,21.3331795,0.629672288,99.04511715,50.65133043,2.276775545,7.485120935,19.74818983,5.580408615,49.47654845,36.87,53.43,21020000,9.699656312,603,37495,1.928533293,2.947929063
2020,3.149532778,21.4198039,0.677141577,87.92599641,43.56265336,4.505505859,7.748097045,29.25241078,5.870364847,51.81429566,31.47,48.73,32790000,9.8843557,794.8019802,53311,2.241316478,3.680890177
2020,5.660921164,21.12741198,0.720224157,94.76476058,51.57944036,3.704882684,8.001923456,9.324307692,8.580923077,44.72369231,30.38,49.34,12080000,9.765948139,756.5502183,31011,2.615382113,3.564974947
2020,7.209656598,22.97708828,0.683541525,93.30116757,54.49612581,5.022576988,7.699708334,16.41071202,7.228074629,46.17971824,32.98,50.25,17770000,9.791493976,616.6323024,44828,2.281915005,3.182034492
2020,4.88161741,20.50277223,0.422011291,101.5380495,70.70423631,3.53268456,7.595343508,16.6261463,4.41032203,49.24290894,47.75,47.75,27310000,9.850192255,614.0677966,49661,2.097043801,3.165376567
2020,4.68902522,19.49623366,0.622855649,98.20744707,57.0134476,2.779951052,6.966724825,14.50682674,5.549670433,43.42043315,36.3,49.47,11240000,9.783126196,821.5646259,41950,1.744031913,3.072139967
2020,6.786412784,22.14088674,0.713252274,94.32710016,57.33169511,4.476800883,7.659996985,20.18546748,6.39397019,51.90125339,34.37,51,13530000,9.814055065,508.3333333,47441,2.809678435,5.030942538
2020,4.970171037,20.18637415,0.69612115,87.51496436,54.1622054,4.303773492,7.713003046,22.59190321,4.532340624,43.80642159,35.66,45,13600000,9.902587147,475.4940711,52357,2.298537933,4.828351119
2020,5.090751609,21.78011527,0.711375314,87.80341145,43.77405752,3.311864161,7.776367337,16.00570613,6.68432851,41.10454453,31.14,49.6,10020000,9.785660766,618.6440678,42047,2.17257222,3.033964797
2020,3.628830974,21.04766907,0.588974823,89.92984196,45.45705087,3.587058259,7.539242746,27.2625424,6.967571632,47.03571264,33.94,46,31000000,9.839375607,534.7619048,44408,2.034596739,4.469838865
2020,6.220562041,23.29303153,0.698319789,91.21055187,51.01655633,2.607370793,7.687600361,19.77379203,5.303135309,50.87184321,39.03,42.06,23110000,9.934404655,542.1743205,56318,2.157237686,3.454157119
2020,3.571187528,20.31588275,0.371727147,95.57254572,86.95837087,8.798185311,8.913743834,12.13401311,68.94391843,62.03932993,49.4,48.32,31520000,10.5356366,412.5723589,71478,2.231522433,3.598638316
2020,4.302816372,19.9278321,0.351129133,90.60880322,90.46989549,6.109808813,8.511299815,12.3464014,51.49210064,51.37507314,43.39,54.88,34820000,10.34557384,386.2238865,145645,3.282115606,4.126931425
2020,6.805973822,23.04718439,0.70423946,84.88000707,43.43897041,3.232990773,6.948086203,27.97290517,7.641746111,48.96136478,39.81,40.7,13340000,9.495895183,389.7590361,37332,2.183393275,3.984314736
2020,5.38500522,24.14671631,0.579189971,84.77741258,52.84322967,6.317840723,8.161484592,34.10815939,9.57576579,51.51124966,38.06,45.73,12770000,9.728955578,1056.617647,80710,2.397439709,3.780972326
2020,7.159868186,24.00626547,0.672438895,82.70936253,43.93946068,2.561976272,7.391111209,39.19386842,9.123448625,53.95479127,28.8,48.95,8090000,9.568434309,534.6153846,38732,1.937097475,2.899900991
2020,5.513613867,22.9356938,0.70504121,80.53971492,61.52898282,4.327428417,7.704494553,26.33549316,11.33189345,48.06335493,47.48,37.38,7330000,9.754000979,681.097561,70697,2.160471403,3.102092789
2020,6.13696258,26.09076856,0.643325448,86.54108914,49.99983782,3.623771974,7.582013529,26.16954845,5.546663868,47.3014457,36.36,46.86,13530000,9.718301898,770.3883495,31363,1.979722269,3.729847725
2020,5.698491103,24.21603044,0.650364743,81.35920106,52.58247743,4.860913608,7.672670868,32.45145456,6.045621887,42.29950191,22.82,54.41,21300000,9.761059559,511.2869198,42424,2.916163149,3.989546427
2020,6.913183721,23.0943503,0.660659853,78.89087549,44.88073974,3.41034191,6.919921081,24.44900861,6.927877399,43.37888722,28.45,50.11,9280000,9.312355297,700.1865672,27119,2.309574905,5.409683304
2020,5.050664037,23.9572941,0.686389457,85.3151783,49.26578473,2.630388025,7.046810426,24.07369075,6.566963362,46.72428069,34.22,46.68,7540000,9.534740027,444.2857143,37539,2.222766749,3.535608594
2020,7.277016838,25.7498223,0.668688578,82.82312658,48.525338,3.109376449,7.541761262,33.31591097,5.078618407,48.7739013,27.2,47.73,7060000,9.543234787,735.2112676,33939,2.176793625,3.582358331
2020,6.823304203,24.38950383,0.645283179,79.63249822,69.93122065,2.655250192,7.17190958,29.99698636,8.197091841,51.86092067,47.25,45.48,31770000,9.670798588,678.2894737,77148,3.017363912,5.150634907
2020,7.099539272,25.47106075,0.648876289,82.31076826,68.90632178,3.387096774,7.747940783,36.24765961,7.193729579,49.36121003,22.94,65.76,47260000,9.688436171,466.3082437,54669,3.303863465,4.881380766
2020,6.005628163,24.51572784,0.683700553,83.72336234,42.01617206,3.44251302,7.295231704,31.65657177,6.123561478,47.8316172,28.1,51.51,13880000,9.639001038,689.527027,42054,2.047096545,3.693858529
2020,6.230617384,24.2011847,0.710138604,86.95610133,56.55225122,2.666338134,7.358042022,20.79978286,6.527639555,39.8262915,35.43,48.47,10810000,9.592877975,489.5061728,38214,2.429300203,4.411592154
2020,6.642830863,24.03966951,0.701417797,86.53105037,49.75010204,2.6208525,7.410756692,24.4222361,7.116645846,45.332995,26.18,54.23,17610000,9.782505656,718.4782609,30397,2.065979548,3.537834717
2020,6.463898092,22.51620777,0.600265554,85.16405723,46.4098226,2.762959634,6.469597132,28.03955542,5.810759413,69.41216245,30.3,51.5,9670000,9.373139262,1115.339233,39161,2.03875125,4.622707569
2020,5.976493138,21.62474463,0.614069689,84.89472123,42.12297576,3.25762827,6.271517881,24.46489232,4.515022592,62.76672933,26.39,49.5,20200000,9.327056172,1155.825864,29295,2.349689172,5.091428012
2020,6.624827667,22.53175123,0.588205531,81.97888788,80.07443773,5.518350773,7.387320122,27.6147402,17.89073341,62.54818317,36.02,59.86,43120000,9.834887461,692.3673086,72246,3.455309471,6.125587062
2020,6.81664522,21.58961565,0.622430071,84.64292896,48.87036623,3.490926404,6.558640923,23.01562128,5.725160574,68.99532154,44.78,42.46,13400000,9.392995207,635.1718625,44224,2.187292395,5.120065233
2020,7.185490176,21.86548349,0.629654597,77.91859267,45.54868779,3.86579036,6.484691687,20.87576853,5.371474163,60.31585864,21.69744322,57.75663063,11915200,9.313077449,740.3278689,31719,1.7564948,7.318905705
